sku,titre,description,prix,condition,categorie,image_url,stock
NO_SKU,Carte de fête-voeux humour / greeting cards funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Carte de noël - voeux humour / Christmas Greeting Card Funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,2
NO_SKU,Carte de noël - voeux humour / Christmas Greeting Card Funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,porte-clés 'I'm fine' porte clé/ keychain - key holder,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,2
NO_SKU,porte-clés 'Quand je dit je t'aime' porte clé/ keychain - key holder,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,porte-clés 'Je t'aime beaucoup' porte clé/ keychain - key holder,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,porte-clés 'Tu es génial' porte clé/ keychain - key holder,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,porte-clés 'with a body like this' porte clé humour/ keychain - key holder funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Carte de fête-voeux humour Austin Powers / greeting cards funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,3
NO_SKU,Carte de fête-voeux humour / greeting cards funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Carte de fête-voeux humour / greeting cards funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,0
NO_SKU,Carte de fête-voeux humour / greeting cards funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Carte de fête-voeux humour / greeting cards funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Carte de fête-voeux humour / greeting cards funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Carte de noël - voeux humour / Christmas Greeting Card Funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Carte de noël - voeux humour / Christmas Greeting Card Funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Carte de noël - voeux humour / Christmas Greeting Card Funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Carte de noël - voeux humour / Christmas Greeting Card Funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Autocollant  Inigo Montoya / Inigo Montoya sticker,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,2
NO_SKU,Autocollant Scary movie / Scary Movie sticker 'take my strong hand',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Autocollant humour / sticker 'will dance for diesel' funny decal,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Autocollant / sticker 'No farmer no food' decal,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Autocollant humour / sticker 'Got any grapes?' Duck Song funny decal,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Autocollant humour garçon urine / sticker boy pee funny decal,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte crayon Justin Trudeau / Justin Trudeau Bobblehead Pencil Holder Gag,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,0
